transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,return_flag
TXN00509,6/3/2024,C0131,S002,P012,7,30.7,20,171.92,Cash,no
TXN01506,6/3/2024,C0053,S001,P004,5,175.43,25,657.86,Debit Card,Y
TXN01010,6/3/2024,C0025,S006,P668,5,214.21,25,803.29,Cash,N
TXN01295,6/3/2024,C0087,S002,P015,5,35.76,20,143.04,Debit Card,
TXN00696,6/2/2024,C0056,S003,P017,1,199.9,10,179.91,Credit Card,No
TXN00514,6/1/2024,C0093,S005,P014,4,175.11,0,700.44,Debit Card,N
TXN01118,6/1/2024,C0052,S006,P004,9,256.25,5,2190.94,Debit Card,FALSE
TXN00047,5/31/2024,C0039,S002,P020,10,21.32,0,213.2,UNK,Yes
TXN00731,5/31/2024,C0127,S001,P010,4,229.18,10,825.05,Debit Card,Y
TXN01649,5/31/2024,C0016,S004,P002,2,229.99,15,390.98,Cash,N
TXN01931,5/31/2024,C0040,S006,P010,9,137.67,20,991.22,Debit Card,no
TXN00200,5/30/2024,C0049,S005,P017,9,216.64,0,1949.76,Debit Card,N
TXN00393,5/30/2024,C0043,S006,P010,1,287.18,0,287.18,Debit Card,TRUE
TXN01730,5/30/2024,C0189,S003,P002,5,61.05,5,289.99,Cash,Yes
TXN00225,5/27/2024,C0134,S005,P017,5,153.97,0,769.85,Cash,no
TXN00492,5/27/2024,C0159,S006,P019,8,281.71,10,2028.31,Debit Card,yes
TXN00418,5/27/2024,C0193,S003,P004,6,128.11,0,768.66,Credit Card,
TXN01018,5/27/2024,C0175,S002,P019,5,98.96,15,420.58,Debit Card,TRUE
TXN01631,5/26/2024,C0164,S006,P020,10,235.94,0,2359.4,Debit Card,Yes
TXN00243,5/25/2024,C0085,S93,P004,7,118.33,0,828.31,Debit Card,TRUE
TXN01369,5/25/2024,C0058,S006,P672,10,250.23,0,2502.3,Credit Card,N
TXN00409,5/24/2024,C0127,S002,P019,7,162.81,5,1082.69,Credit Card,Y
TXN00646,5/24/2024,C0194,S003,P016,6,107.73,25,484.79,Cash,no
TXN01066,5/23/2024,C0048,S001,P001,5,58.93,0,294.65,PayPal,No
TXN00446,5/22/2024,C0103,S003,P009,7,39.84,10,250.99,PayPal,
TXN00541,5/22/2024,C0135,S006,P014,7,12.68,0,88.76,Credit Card,FALSE
TXN00641,5/21/2024,C0112,S001,P016,9,185.93,20,1338.7,Debit Card,Yes
TXN00803,5/21/2024,C0118,S006,P002,1,141.34,0,141.34,Cash,no
TXN00119,5/20/2024,C0151,S004,P003,10,184.03,5,1748.29,UNK,Y
TXN00259,5/20/2024,C0054,S001,P009,6,206.31,0,1237.86,Credit Card,No
TXN00451,5/20/2024,C0071,S001,P020,6,181.44,5,1034.21,Credit Card,TRUE
TXN01244,5/20/2024,C0023,S005,P013,4,110.94,0,443.76,Debit Card,Yes
TXN00715,5/19/2024,C9731,S005,P007,10,20.44,5,194.18,Debit Card,no
TXN01349,5/19/2024,C0120,S001,P017,1,286.93,20,229.54,Credit Card,TRUE
TXN01481,5/19/2024,C0119,S002,P017,5,212.45,0,1062.25,UNK,N
TXN01691,5/19/2024,C0125,S002,P710,9,141.05,0,1269.45,Cash,yes
TXN00011,5/18/2024,C0085,S001,P018,7,126.95,5,844.22,Debit Card,TRUE
TXN00240,5/18/2024,C0039,S006,P015,1,64.79,0,64.79,Credit Card,N
TXN01238,5/18/2024,C0043,S003,P018,6,43.07,10,232.58,UNK,Y
TXN01754,5/18/2024,C0183,S004,P019,7,101.09,10,636.87,UNK,TRUE
TXN00488,5/17/2024,C0074,S006,P017,4,34.95,0,139.8,Gift Card,Yes
TXN00834,5/17/2024,C0053,S002,P003,9,52.87,25,356.87,Cash,TRUE
TXN00906,5/17/2024,C0177,S002,P015,5,196.51,0,982.55,UNK,N
TXN00549,5/16/2024,C0065,S005,P012,3,17.34,15,44.22,Cash,
TXN00896,5/16/2024,C0099,S005,P020,6,229.24,10,1237.9,Gift Card,yes
TXN00275,5/15/2024,C9560,S001,P019,5,174.07,15,739.8,Cash,N
TXN00340,5/15/2024,C0095,S006,P014,4,80.28,0,321.12,Credit Card,N
TXN01822,5/15/2024,C0178,S004,P004,8,145.05,20,928.32,Gift Card,no
TXN00670,5/15/2024,C0138,S006,P013,5,165.52,10,744.84,Debit Card,
TXN01142,5/15/2024,C0008,S001,P014,2,263.42,0,526.84,UNK,N
TXN00775,5/14/2024,C0132,S99,P019,9,29.51,0,265.59,PayPal,yes
TXN00066,5/13/2024,C0144,S001,P006,1,72.49,10,65.24,PayPal,no
TXN00144,5/13/2024,C0035,S006,P015,10,279.79,0,2797.9,PayPal,
TXN01017,5/13/2024,C0148,S51,P014,9,27.05,20,194.76,Credit Card,Y
TXN00999,5/12/2024,C0133,S006,P015,4,36.13,20,115.62,Cash,Yes
TXN01403,5/12/2024,C0097,S003,P010,10,23.04,5,218.88,UNK,no
TXN01462,5/12/2024,C0041,S002,P544,7,144.56,0,1011.92,Gift Card,N
TXN01517,5/12/2024,C0177,S005,P013,3,200.88,5,572.51,UNK,FALSE
TXN01817,5/12/2024,C0133,S002,P018,10,158.51,0,1585.1,Gift Card,TRUE
TXN00172,5/11/2024,C0019,S006,P019,6,131.53,15,670.8,Gift Card,No
TXN01303,5/11/2024,C0171,S002,P009,3,185.4,20,444.96,Cash,Yes
TXN01618,5/11/2024,C0063,S005,P009,8,222.64,15,1513.95,Credit Card,N
TXN00480,5/10/2024,C0061,S005,P020,8,259.2,0,2073.6,Cash,N
TXN00752,5/10/2024,C0146,S003,P020,2,83.24,20,133.18,Credit Card,No
TXN00379,5/9/2024,C0055,S90,P007,5,279.44,0,1397.2,PayPal,Yes
TXN00536,5/9/2024,C0180,S002,P016,7,285.92,0,2001.44,Credit Card,
TXN01172,5/9/2024,C0080,S006,P005,5,167.76,25,629.1,Cash,
TXN01206,5/9/2024,C0038,S003,P007,5,25.56,20,102.24,UNK,N
TXN01922,5/9/2024,C0137,S006,P013,8,176.4,0,1411.2,Cash,
TXN00138,5/8/2024,C0088,S006,P014,10,238.32,5,2264.04,PayPal,No
TXN00337,5/8/2024,C9390,S001,P010,10,165.79,0,1657.9,PayPal,yes
TXN01826,5/8/2024,C0075,S005,P002,10,80.48,15,684.08,PayPal,Yes
TXN01986,5/8/2024,C0140,S003,P005,2,279.11,20,446.58,Debit Card,Y
TXN00836,5/7/2024,C0026,S005,P002,10,17.49,0,174.9,Debit Card,FALSE
TXN01253,5/7/2024,C0151,S002,P001,7,62.85,10,395.96,PayPal,no
TXN01374,5/7/2024,C0133,S004,P001,7,126.83,5,843.42,Debit Card,no
TXN01617,5/7/2024,C0160,S002,P003,5,25.89,0,129.45,Debit Card,
TXN00201,5/6/2024,C0177,S004,P020,9,231.44,15,1770.52,Debit Card,Y
TXN01028,5/6/2024,C0131,S003,P004,9,50.05,25,337.84,UNK,Y
TXN00044,5/5/2024,C0152,S004,P522,3,176.31,0,528.93,Cash,Yes
TXN00190,5/5/2024,C0036,S001,P013,10,253.85,25,1903.88,Gift Card,FALSE
TXN00494,5/5/2024,C0070,S001,P759,4,198.6,20,635.52,Gift Card,Yes
TXN01898,5/5/2024,C0083,S001,P007,3,16.65,5,47.45,Cash,
TXN00049,5/3/2024,C0022,S005,P007,1,215.65,0,215.65,Credit Card,
TXN01569,5/3/2024,C0149,S005,P011,3,279.66,0,838.98,Credit Card,FALSE
TXN00098,5/2/2024,C0013,S003,P017,7,234.41,0,1640.87,Gift Card,TRUE
TXN00278,5/2/2024,C0005,S005,P001,5,238.16,5,1131.26,PayPal,No
TXN00460,5/2/2024,C0116,S001,P003,6,135.13,0,810.78,Cash,Yes
TXN00208,5/2/2024,C0095,S006,P004,7,137.04,0,959.28,Debit Card,N
TXN00547,5/1/2024,C0083,S001,P015,7,202.8,15,1206.66,Gift Card,FALSE
TXN01069,5/1/2024,C0108,S006,P019,5,68.87,0,344.35,Credit Card,Y
TXN01233,5/1/2024,C0105,S006,P634,9,276.37,20,1989.86,Credit Card,no
TXN01932,5/1/2024,C0173,S003,P015,3,133.85,20,321.24,UNK,N
TXN00361,4/30/2024,C0014,S005,P019,7,291.22,20,1630.83,Debit Card,TRUE
TXN00543,4/30/2024,C9426,S004,P001,5,213.42,5,1013.75,Cash,No
TXN01056,4/30/2024,C0057,S002,P014,7,35.26,15,209.8,Debit Card,Yes
TXN00552,4/29/2024,C0166,S001,P514,10,269.34,0,2693.4,Cash,No
TXN00571,4/29/2024,C0137,S001,P014,9,230.29,0,2072.61,Credit Card,Y
TXN01064,4/29/2024,C0099,S006,P016,1,114.84,10,103.36,Debit Card,no
TXN01498,4/28/2024,C0185,S006,P008,9,260.86,0,2347.74,PayPal,TRUE
TXN01560,4/28/2024,C0102,S004,P020,3,141.52,25,318.42,Debit Card,FALSE
TXN01991,4/28/2024,C0068,S004,P013,1,164.36,25,123.27,UNK,TRUE
TXN00053,4/27/2024,C0112,S003,P003,10,20.95,20,167.6,UNK,yes
TXN00064,4/27/2024,C0088,S004,P014,6,115.87,20,556.18,Cash,Y
TXN00165,4/27/2024,C0159,S006,P001,3,193.47,10,522.37,Cash,No
TXN00622,4/26/2024,C0016,S002,P010,6,189.09,0,1134.54,UNK,N
TXN00177,4/26/2024,C0130,S83,P004,8,153.63,0,1229.04,Debit Card,Y
TXN00257,4/25/2024,C0060,S005,P011,10,257.5,25,1931.25,Debit Card,
TXN00436,4/25/2024,C0090,S004,P013,1,282.49,5,268.37,Credit Card,yes
TXN00544,4/24/2024,C0018,S005,P012,1,279.09,10,251.18,Debit Card,yes
TXN00682,4/24/2024,C0190,S004,P020,9,223.24,0,2009.16,Debit Card,Yes
TXN01924,4/24/2024,C0173,S005,P001,8,221.04,0,1768.32,Debit Card,yes
TXN01996,4/23/2024,C9025,S006,P010,4,95.4,25,286.2,Cash,FALSE
TXN01441,4/22/2024,C0153,S003,P012,7,123.22,10,776.29,Gift Card,Yes
TXN01798,4/22/2024,C0044,S001,P017,9,68.79,0,619.11,Debit Card,no
TXN00135,4/21/2024,C0024,S006,P015,5,208.5,25,781.88,Cash,yes
TXN00282,4/20/2024,C0017,S004,P001,5,170.68,0,853.4,Cash,yes
TXN00307,4/20/2024,C0183,S006,P016,8,87.82,20,562.05,Credit Card,Y
TXN00139,4/19/2024,C0025,S002,P013,2,183.5,20,293.6,Credit Card,No
TXN00254,4/19/2024,C0109,S60,P015,8,146.73,25,880.38,Debit Card,Yes
TXN00195,4/19/2024,C0001,S003,P016,2,199.61,10,359.3,Gift Card,Yes
TXN01014,4/19/2024,C0013,S006,P012,1,274.9,0,274.9,Gift Card,yes
TXN00176,4/18/2024,C0187,S002,P014,10,74.5,0,745,Debit Card,Yes
TXN01228,4/18/2024,C0010,S004,P015,4,27.73,25,83.19,Credit Card,TRUE
TXN00588,4/17/2024,C0029,S003,P006,4,144.04,0,576.16,UNK,TRUE
TXN00699,4/17/2024,C0104,S004,P005,7,131.68,0,921.76,Debit Card,N
TXN01747,4/17/2024,C0067,S003,P014,7,162.79,20,911.62,UNK,no
TXN01935,4/17/2024,C0067,S001,P008,6,35.1,15,179.01,PayPal,
TXN00276,4/16/2024,C0171,S006,P020,10,128.79,5,1223.51,Credit Card,TRUE
TXN01884,4/16/2024,C0082,S003,P020,6,144.18,10,778.57,Cash,no
TXN01057,4/15/2024,C9191,S004,P004,9,244.01,5,2086.29,PayPal,No
TXN01020,4/15/2024,C0048,S006,P019,3,73.46,5,209.36,Debit Card,Yes
TXN01719,4/15/2024,C0029,S003,P010,9,245.1,5,2095.61,Cash,no
TXN01562,4/14/2024,C0140,S005,P010,1,58.1,0,58.1,Credit Card,
TXN01825,4/14/2024,C0178,S003,P010,10,140.64,10,1265.76,Cash,N
TXN00174,4/13/2024,C0162,S003,P005,1,210.74,0,210.74,PayPal,TRUE
TXN00598,4/12/2024,C0156,S003,P007,2,272.78,0,545.56,Gift Card,Y
TXN00620,4/12/2024,C9389,S004,P004,6,114.51,10,618.35,Credit Card,Y
TXN01161,4/12/2024,C9162,S004,P013,7,11.36,5,75.54,Debit Card,yes
TXN01803,4/12/2024,C0053,S004,P005,9,18.74,0,168.66,Gift Card,No
TXN00121,4/11/2024,C0093,S001,P011,6,270.28,0,1621.68,Debit Card,yes
TXN00341,4/11/2024,C0038,S005,P006,1,43.85,0,43.85,Debit Card,No
TXN01220,4/11/2024,C0171,S004,P012,2,136.71,0,273.42,Cash,N
TXN01796,4/11/2024,C9727,S002,P013,8,260.23,0,2081.84,UNK,yes
TXN00638,4/10/2024,C0194,S003,P002,7,253.01,10,1593.96,Cash,TRUE
TXN01977,4/10/2024,C0167,S004,P007,9,93.42,20,672.62,Cash,Y
TXN01417,4/9/2024,C0122,S002,P019,9,194.72,15,1489.61,Gift Card,no
TXN01693,4/9/2024,C0104,S006,P002,1,122.45,5,116.33,PayPal,Y
TXN00862,4/8/2024,C0150,S004,P019,10,283.35,20,2266.8,Debit Card,yes
TXN01398,4/8/2024,C0154,S004,P003,1,50.47,15,42.9,Credit Card,N
TXN01482,4/8/2024,C0037,S002,P005,1,278.67,10,250.8,Debit Card,TRUE
TXN00889,4/7/2024,C0200,S005,P015,8,187.03,25,1122.18,Debit Card,FALSE
TXN01319,4/7/2024,C0184,S004,P008,10,203.26,20,1626.08,Credit Card,yes
TXN00728,4/6/2024,C0175,S001,P005,10,109.08,0,1090.8,Gift Card,
TXN01231,4/6/2024,C0133,S001,P014,5,49.47,25,185.51,Gift Card,N
TXN00902,4/5/2024,C0072,S002,P011,9,107.81,10,873.26,Debit Card,no
TXN00336,4/4/2024,C0052,S004,P012,7,119.54,25,627.59,Debit Card,N
TXN00874,4/4/2024,C0186,S004,P020,3,109.92,0,329.76,PayPal,
TXN01871,4/4/2024,C0085,S002,P008,3,246.2,25,553.95,Cash,Y
TXN00878,4/3/2024,C0171,S003,P002,3,260.72,15,664.84,Credit Card,No
TXN00068,4/2/2024,C0098,S004,P005,3,195.77,15,499.21,Debit Card,No
TXN00537,4/2/2024,C0145,S003,P003,2,172.66,5,328.05,Gift Card,No
TXN01194,4/2/2024,C0148,S003,P009,7,135.26,0,946.82,UNK,N
TXN01534,4/2/2024,C0190,S002,P019,6,88.2,15,449.82,Credit Card,Y
TXN01707,4/2/2024,C0008,S001,P019,3,58.95,5,168.01,Credit Card,No
TXN01933,4/2/2024,C0070,S005,P002,4,99.13,0,396.52,Debit Card,N
TXN00118,4/1/2024,C0047,S002,P001,10,231.96,0,2319.6,UNK,Yes
TXN00155,4/1/2024,C0186,S002,P817,2,26.5,5,50.35,Debit Card,No
TXN00283,4/1/2024,C0163,S002,P006,4,165.89,20,530.85,Credit Card,Yes
TXN00351,4/1/2024,C0124,S002,P006,2,40.59,0,81.18,Debit Card,yes
TXN01008,4/1/2024,C0071,S004,P020,6,112.21,15,572.27,Cash,Yes
TXN01181,4/1/2024,C0122,S004,P007,3,131.99,15,336.57,Cash,TRUE
TXN00660,3/31/2024,C9039,S001,P010,5,41.25,0,206.25,Debit Card,TRUE
TXN01154,3/31/2024,C0013,S002,P014,7,179.71,5,1195.07,Cash,FALSE
TXN01483,3/31/2024,C9201,S002,P017,7,68.13,0,476.91,Cash,Yes
TXN00679,3/30/2024,C0119,S003,P005,9,69.72,5,596.11,Cash,TRUE
TXN01316,3/30/2024,C0137,S002,P011,2,277.67,0,555.34,Cash,No
TXN01701,3/30/2024,C0022,S004,P012,2,47.7,20,76.32,Credit Card,
TXN00873,3/29/2024,C0161,S006,P009,5,14.88,25,55.8,Debit Card,N
TXN01286,3/29/2024,C9400,S001,P013,3,177.59,0,532.77,Cash,FALSE
TXN01700,3/29/2024,C0117,S003,P007,10,173.85,20,1390.8,PayPal,N
TXN01731,3/29/2024,C0069,S002,P010,4,208.33,20,666.66,Gift Card,N
TXN01956,3/29/2024,C0078,S004,P017,9,155.71,25,1051.04,Cash,Yes
TXN00475,3/28/2024,C0129,S006,P012,7,145.3,20,813.68,Credit Card,
TXN01840,3/28/2024,C9713,S003,P016,8,142.86,0,1142.88,UNK,FALSE
TXN01420,3/28/2024,C0070,S004,P011,4,108.04,20,345.73,UNK,no
TXN01094,3/27/2024,C0174,S002,P003,3,55.11,0,165.33,Cash,
TXN01641,3/27/2024,C0062,S001,P014,8,72.37,0,578.96,Gift Card,N
TXN00151,3/26/2024,C0043,S006,P002,5,229.09,0,1145.45,PayPal,FALSE
TXN00643,3/26/2024,C0147,S001,P014,1,72.65,0,72.65,Debit Card,Yes
TXN00607,3/26/2024,C0028,S002,P016,10,146.26,0,1462.6,PayPal,Y
TXN01941,3/26/2024,C0135,S006,P004,8,285.35,20,1826.24,Debit Card,yes
TXN00112,3/25/2024,C0126,S004,P014,7,235.1,20,1316.56,UNK,FALSE
TXN00382,3/25/2024,C0113,S003,P001,6,266.24,5,1517.57,Cash,
TXN00674,3/25/2024,C9451,S002,P010,9,56.72,15,433.91,UNK,Yes
TXN00519,3/25/2024,C0185,S001,P016,6,24,20,115.2,Cash,N
TXN01652,3/25/2024,C0096,S005,P016,2,279.28,15,474.78,Credit Card,no
TXN00261,3/24/2024,C0194,S001,P020,2,248.85,0,497.7,Debit Card,Y
TXN01215,3/24/2024,C0087,S006,P016,3,171.85,25,386.66,Cash,TRUE
TXN01842,3/24/2024,C9349,S004,P017,7,19.65,20,110.04,UNK,Yes
TXN00241,3/22/2024,C0127,S003,P018,8,142.75,0,1142,Debit Card,no
TXN00454,3/22/2024,C0023,S003,P018,1,280.89,0,280.89,Debit Card,Yes
TXN01805,3/22/2024,C0149,S001,P010,5,238.75,15,1014.69,Debit Card,TRUE
TXN01890,3/22/2024,C0165,S001,P003,3,241.19,0,723.57,Cash,N
TXN01144,3/21/2024,C0176,S002,P010,7,104.75,5,696.59,PayPal,FALSE
TXN01863,3/21/2024,C0117,S001,P019,4,82.84,5,314.79,Cash,yes
TXN00096,3/20/2024,C0031,S002,P020,1,193.83,20,155.06,Cash,no
TXN01026,3/20/2024,C0029,S002,P011,9,169.67,15,1297.98,PayPal,N
TXN01583,3/20/2024,C0004,S005,P010,5,87.85,10,395.33,Credit Card,N
TXN01659,3/20/2024,C0200,S001,P012,6,97.87,10,528.5,Credit Card,Y
TXN00681,3/18/2024,C0114,S63,P006,5,295.25,0,1476.25,Gift Card,N
TXN00745,3/18/2024,C9328,S001,P012,7,140.45,5,933.99,UNK,
TXN00523,3/18/2024,C0023,S003,P004,6,243.06,5,1385.44,UNK,no
TXN01669,3/18/2024,C0046,S003,P004,7,272.12,0,1904.84,Gift Card,FALSE
TXN01660,3/18/2024,C0169,S003,P019,3,285.72,0,857.16,Credit Card,TRUE
TXN01740,3/18/2024,C0034,S99,P723,2,100.67,10,181.21,UNK,
TXN00344,3/17/2024,C0096,S002,P006,9,285.06,25,1924.16,Gift Card,Yes
TXN00502,3/17/2024,C0170,S005,P001,10,228.8,15,1944.8,Gift Card,Yes
TXN01539,3/17/2024,C0155,S006,P008,6,37.19,25,167.36,Cash,no
TXN00092,3/16/2024,C0083,S005,P013,9,278.58,10,2256.5,Debit Card,Yes
TXN00865,3/16/2024,C0144,S001,P001,9,147.16,20,1059.55,Debit Card,Yes
TXN01083,3/16/2024,C0021,S005,P003,5,214.69,10,966.11,Debit Card,
TXN01245,3/16/2024,C0116,S003,P015,3,170.36,10,459.97,PayPal,yes
TXN00703,3/15/2024,C0154,S003,P012,3,117.17,25,263.63,Gift Card,no
TXN00957,3/15/2024,C0009,S006,P001,10,130.75,0,1307.5,Debit Card,FALSE
TXN00973,3/15/2024,C0168,S006,P005,4,255.2,0,1020.8,Cash,TRUE
TXN01514,3/15/2024,C0090,S005,P015,5,233.04,0,1165.2,Gift Card,No
TXN00297,3/14/2024,C0159,S006,P001,8,159.99,5,1215.92,Debit Card,Y
TXN01861,3/14/2024,C0129,S005,P018,9,143.7,25,969.98,UNK,yes
TXN00192,3/13/2024,C0096,S72,P015,9,35.4,25,238.95,PayPal,yes
TXN00950,3/13/2024,C9921,S002,P010,9,171.87,15,1314.81,PayPal,
TXN01001,3/13/2024,C0012,S002,P015,1,248.04,0,248.04,Debit Card,
TXN01593,3/13/2024,C0155,S004,P007,6,184.27,25,829.22,PayPal,No
TXN01710,3/13/2024,C9199,S005,P001,8,11.3,15,76.84,Credit Card,no
TXN00563,3/12/2024,C0148,S001,P006,5,267.11,5,1268.77,Cash,N
TXN00869,3/12/2024,C0176,S002,P011,10,107.69,0,1076.9,Credit Card,
TXN01804,3/12/2024,C0143,S006,P008,4,258.86,10,931.9,Debit Card,Yes
TXN01138,3/11/2024,C0138,S006,P012,9,103.09,15,788.64,Credit Card,N
TXN01372,3/11/2024,C0176,S002,P017,9,228.84,0,2059.56,UNK,
TXN00193,3/10/2024,C0107,S005,P005,4,97.94,15,333,Debit Card,Yes
TXN00447,3/9/2024,C0070,S005,P013,7,67.92,15,404.12,Debit Card,TRUE
TXN01527,3/9/2024,C0180,S004,P016,5,298.3,15,1267.78,Debit Card,yes
TXN01588,3/9/2024,C0199,S003,P018,7,37.05,10,233.42,UNK,Y
TXN01773,3/9/2024,C0010,S001,P003,5,93.12,0,465.6,Cash,
TXN00020,3/8/2024,C0134,S004,P002,4,87.42,0,349.68,Cash,Yes
TXN00076,3/8/2024,C0133,S005,P009,5,198.05,10,891.23,Cash,N
TXN00962,3/8/2024,C0016,S005,P018,7,70.07,15,416.92,Cash,No
TXN01494,3/8/2024,C0181,S003,P008,4,177.77,0,711.08,Cash,No
TXN01604,3/8/2024,C0078,S002,P009,7,157.51,20,882.06,Gift Card,No
TXN00569,3/7/2024,C0102,S001,P003,6,208.96,0,1253.76,Credit Card,N
TXN01400,3/7/2024,C0159,S001,P015,10,30.93,0,309.3,Debit Card,No
TXN01878,3/7/2024,C0074,S006,P017,7,254.01,15,1511.36,Credit Card,FALSE
TXN01337,3/6/2024,C0080,S001,P010,8,260.47,0,2083.76,Debit Card,Yes
TXN00729,3/5/2024,C0129,S005,P001,5,281.01,0,1405.05,Cash,TRUE
TXN00392,3/4/2024,C0065,S005,P012,8,192.66,0,1541.28,Debit Card,FALSE
TXN01115,3/3/2024,C0158,S005,P002,1,140.82,20,112.66,Debit Card,Y
TXN01433,3/3/2024,C0031,S005,P003,10,184.64,5,1754.08,Gift Card,yes
TXN00713,3/2/2024,C0102,S005,P007,8,56.13,10,404.14,UNK,Yes
TXN01355,3/2/2024,C0112,S002,P008,10,84.61,20,676.88,UNK,FALSE
TXN00437,2/29/2024,C0002,S004,P513,3,239.25,15,610.09,Debit Card,Y
TXN00650,2/29/2024,C0146,S002,P019,7,191.9,20,1074.64,Cash,yes
TXN00424,2/28/2024,C0068,S006,P002,4,212.93,0,851.72,Debit Card,N
TXN00609,2/28/2024,C0039,S005,P003,8,81.12,10,584.06,Credit Card,N
TXN00959,2/28/2024,C0027,S003,P013,7,284.68,20,1594.21,Gift Card,
TXN01478,2/28/2024,C0146,S004,P011,2,51.47,0,102.94,PayPal,
TXN00173,2/27/2024,C0097,S001,P016,1,268.24,0,268.24,Cash,
TXN00271,2/26/2024,C0016,S002,P015,2,117.1,20,187.36,Debit Card,yes
TXN01615,2/26/2024,C0167,S004,P005,10,14.59,15,124.02,Cash,no
TXN00381,2/25/2024,C0125,S99,P008,8,124.65,10,897.48,UNK,yes
TXN01050,2/25/2024,C0190,S002,P015,8,48.3,20,309.12,Gift Card,Y
TXN01203,2/24/2024,C0042,S001,P005,8,203.77,0,1630.16,UNK,
TXN00680,2/23/2024,C0079,S002,P018,8,97.09,20,621.38,Cash,
TXN01312,2/23/2024,C0135,S003,P005,5,256.38,0,1281.9,Credit Card,TRUE
TXN00510,2/22/2024,C0096,S003,P006,6,22.94,0,137.64,Gift Card,no
TXN00794,2/22/2024,C0017,S004,P020,10,76.97,15,654.25,Credit Card,yes
TXN00856,2/22/2024,C0011,S006,P905,6,78.92,20,378.82,Credit Card,FALSE
TXN01508,2/22/2024,C0038,S002,P018,6,86.52,0,519.12,Cash,yes
TXN01937,2/22/2024,C0054,S004,P007,5,47.56,15,202.13,UNK,Y
TXN00292,2/21/2024,C0175,S004,P002,4,23.62,20,75.58,Debit Card,Y
TXN01892,2/21/2024,C9566,S001,P004,4,241.98,5,919.52,Cash,TRUE
TXN01974,2/21/2024,C0139,S006,P004,5,21.06,5,100.04,Credit Card,yes
TXN01362,2/21/2024,C0085,S005,P011,6,227.97,15,1162.65,Cash,yes
TXN01502,2/21/2024,C0156,S006,P008,4,93.4,10,336.24,Cash,yes
TXN00813,2/20/2024,C0192,S002,P019,2,290.48,5,551.91,Gift Card,Yes
TXN01011,2/20/2024,C0095,S003,P009,2,207.95,0,415.9,Cash,TRUE
TXN01395,2/19/2024,C0019,S003,P004,4,238.44,10,858.38,Debit Card,Yes
TXN00662,2/18/2024,C9060,S004,P019,2,255.85,0,511.7,UNK,FALSE
TXN00373,2/17/2024,C0033,S006,P005,3,51.37,10,138.7,Gift Card,
TXN00452,2/17/2024,C9546,S001,P001,2,146.27,20,234.03,Cash,
TXN00545,2/17/2024,C0144,S006,P019,3,39.86,5,113.6,Debit Card,N
TXN01665,2/17/2024,C9806,S005,P009,2,235.24,20,376.38,Credit Card,TRUE
TXN01957,2/17/2024,C0159,S001,P011,1,53.44,0,53.44,Debit Card,yes
TXN00329,2/16/2024,C0004,S004,P009,10,117,0,1170,PayPal,No
TXN01158,2/16/2024,C0113,S006,P020,7,174.82,5,1162.55,Credit Card,Yes
TXN01211,2/16/2024,C0157,S005,P008,8,51.26,20,328.06,Gift Card,No
TXN01413,2/16/2024,C0064,S006,P005,3,257.34,10,694.82,Cash,N
TXN01626,2/16/2024,C0064,S006,P007,1,286.16,15,243.24,Credit Card,yes
TXN01687,2/16/2024,C0036,S004,P001,9,215.27,25,1453.07,Credit Card,N
TXN01810,2/16/2024,C9084,S003,P001,4,15.76,15,53.58,UNK,Yes
TXN00583,2/15/2024,C0091,S004,P009,6,233.44,0,1400.64,Cash,FALSE
TXN00645,2/15/2024,C0200,S004,P011,6,188.76,5,1075.93,Debit Card,
TXN01703,2/15/2024,C0008,S004,P009,4,207.21,0,828.84,Cash,Y
TXN00459,2/14/2024,C0072,S006,P019,2,52.71,0,105.42,PayPal,N
TXN00781,2/14/2024,C0085,S002,P016,2,234.74,0,469.48,Cash,
TXN01301,2/14/2024,C0070,S005,P004,6,263.54,25,1185.93,Cash,yes
TXN01302,2/14/2024,C0051,S002,P013,7,243.97,20,1366.23,Cash,yes
TXN01110,2/13/2024,C0199,S005,P005,4,95.9,0,383.6,Debit Card,N
TXN00498,2/12/2024,C0032,S001,P018,4,153.53,15,522,PayPal,yes
TXN01146,2/12/2024,C0017,S002,P013,3,180.42,10,487.13,Debit Card,yes
TXN01304,2/12/2024,C0117,S005,P006,4,268.84,20,860.29,Cash,FALSE
TXN00071,2/11/2024,C0022,S005,P013,5,76.51,10,344.3,UNK,N
TXN01769,2/11/2024,C0176,S001,P773,10,127.75,15,1085.88,Cash,no
TXN00574,2/10/2024,C0022,S002,P016,7,268.89,15,1599.9,Gift Card,FALSE
TXN01282,2/10/2024,C0113,S001,P016,2,168.92,0,337.84,Debit Card,TRUE
TXN01114,2/10/2024,C0025,S90,P006,5,80.84,5,383.99,Cash,FALSE
TXN01726,2/10/2024,C0017,S003,P001,1,193.9,10,174.51,Gift Card,Y
TXN00399,2/9/2024,C0060,S004,P016,2,153.83,25,230.75,Gift Card,TRUE
TXN01036,2/8/2024,C0016,S003,P009,5,200.25,25,750.94,Gift Card,yes
TXN01424,2/8/2024,C0132,S006,P001,4,16.71,5,63.5,PayPal,N
TXN01642,2/8/2024,C0143,S005,P013,9,226.98,20,1634.26,Cash,N
TXN00747,2/7/2024,C0167,S003,P018,10,104.86,10,943.74,PayPal,
